test;algorithm;less;my_compare;slow_compare;sorted;stable;compare_count
test/string_pyramid_50000.in;timsort_parallel_a_8c;1709.8;1678.4;2772.4;1.0;1.0;150591.0
test/string_pyramid_50000.in;timsort_parallel_b_16c;1509.6;1437.4;2192.6;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_parallel_b_1c;1174.8;1114.4;2129.4;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_parallel_b_20c;1686.6;1263.0;2191.0;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_parallel_b_2c;1272.0;1128.4;2138.8;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_parallel_b_4c;1281.8;1150.4;2153.8;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_parallel_b_8c;1232.2;1142.6;2153.6;1.0;1.0;99998.0
test/string_pyramid_50000.in;timsort_rev;1218.4;1182.2;2218.8;1.0;1.0;99998.0
test/string_pyramid_500000.in;gfx::timsort;11338.0;11412.2;21529.6;1.0;1.0;999998.0
test/string_pyramid_500000.in;it_merge_2_sort;22403.8;21661.8;30241.8;1.0;1.0;999998.0
test/string_pyramid_500000.in;it_merge_2_sort_rev;22361.8;21522.2;30327.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;it_merge_3_sort;22415.8;21677.4;30146.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;it_merge_4a_sort;22575.2;21661.2;30150.6;1.0;1.0;999998.0
test/string_pyramid_500000.in;it_merge_4b_sort;22545.4;21684.0;30208.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;merge_2_sort;475055.2;470546.0;513432.8;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_3_sort;368565.0;375122.4;430088.0;1.0;1.0;6438987.0
test/string_pyramid_500000.in;merge_4a_sort;415620.4;423484.4;466696.4;1.0;1.0;5529343.0
test/string_pyramid_500000.in;merge_4b_sort;389165.4;393734.8;461944.8;1.0;1.0;7283302.0
test/string_pyramid_500000.in;merge_sort_parallel_a_16c;67955.8;70671.8;85320.6;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_a_1c;346250.4;351370.0;407472.0;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_a_20c;63173.0;61631.8;73856.6;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_a_2c;237211.2;241394.4;287215.2;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_a_4c;157179.6;161723.6;180548.2;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_a_8c;106198.8;107221.8;136949.4;1.0;1.0;5533055.0
test/string_pyramid_500000.in;merge_sort_parallel_b_16c;45471.0;44838.6;58714.4;1.0;1.0;2524781.0
test/string_pyramid_500000.in;merge_sort_parallel_b_1c;287941.2;292018.0;319297.8;1.0;1.0;2524781.0
test/string_pyramid_500000.in;merge_sort_parallel_b_20c;45507.2;44279.4;51316.8;1.0;1.0;2524781.0
test/string_pyramid_500000.in;merge_sort_parallel_b_2c;186117.6;189078.2;216336.8;1.0;1.0;2524781.0
test/string_pyramid_500000.in;merge_sort_parallel_b_4c;147537.6;145937.2;164912.8;1.0;1.0;2524781.0
test/string_pyramid_500000.in;merge_sort_parallel_b_8c;83303.2;89041.0;96320.2;1.0;1.0;2524781.0
test/string_pyramid_500000.in;std::sort;282473.0;310173.2;509001.0;1.0;0.0;25746672.0
test/string_pyramid_500000.in;std::stable_sort;70244.4;77834.8;127492.4;1.0;1.0;5074612.0
test/string_pyramid_500000.in;timsort;11218.0;11758.0;21915.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_a_16c;17093.0;17452.6;27542.4;1.0;1.0;1501879.0
test/string_pyramid_500000.in;timsort_parallel_a_1c;11126.4;11760.2;21884.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_a_20c;17688.0;18076.2;28188.2;1.0;1.0;1502421.0
test/string_pyramid_500000.in;timsort_parallel_a_2c;17907.0;16420.0;31327.6;1.0;1.0;1499995.0
test/string_pyramid_500000.in;timsort_parallel_a_4c;15441.6;15725.0;28191.4;1.0;1.0;1500267.0
test/string_pyramid_500000.in;timsort_parallel_a_8c;16157.4;16281.8;27227.0;1.0;1.0;1500807.0
test/string_pyramid_500000.in;timsort_parallel_b_16c;15223.0;12759.8;21522.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_b_1c;11984.8;11322.6;21422.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_b_20c;18351.4;12852.2;21578.4;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_b_2c;12029.2;11398.0;21487.4;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_b_4c;12234.8;11427.4;21508.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_parallel_b_8c;12009.4;11432.4;21505.0;1.0;1.0;999998.0
test/string_pyramid_500000.in;timsort_rev;13177.2;11518.4;21919.8;1.0;1.0;999998.0
test/string_pyramid_5000000.in;gfx::timsort;118468.0;126545.6;227532.6;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;it_merge_2_sort;239455.6;244593.8;330105.4;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;it_merge_2_sort_rev;239130.4;244975.4;329771.6;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;it_merge_3_sort;239473.6;244868.6;330287.0;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;it_merge_4a_sort;239259.4;244454.6;330075.8;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;it_merge_4b_sort;239294.4;244712.8;331092.6;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;merge_2_sort;4474327.0;4435694.2;4904663.2;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_3_sort;4319294.2;4414022.0;5035863.2;1.0;1.0;74951321.0
test/string_pyramid_5000000.in;merge_4a_sort;3649820.2;3754430.4;4233138.0;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_4b_sort;3335197.6;3420010.8;4201883.4;1.0;1.0;85028894.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_16c;530185.0;505490.2;625486.4;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_1c;2760316.6;2836525.6;3441381.6;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_20c;460737.6;452161.2;567313.2;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_2c;1813020.2;1904720.0;2364152.0;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_4c;1045778.0;1054347.2;1320959.0;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_a_8c;732080.0;765685.4;915570.8;1.0;1.0;62528895.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_16c;347716.0;374293.4;445727.8;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_1c;1995284.6;2038008.2;2291904.4;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_20c;319575.6;326935.8;400457.2;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_2c;1172610.4;1181797.2;1402990.0;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_4c;890287.4;882378.8;1001346.0;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;merge_sort_parallel_b_8c;552659.6;554309.2;612754.2;1.0;1.0;23429921.0
test/string_pyramid_5000000.in;std::sort;3647512.0;3935278.0;6283795.8;1.0;0.0;313732638.0
test/string_pyramid_5000000.in;std::stable_sort;1010777.0;1120227.6;1654689.4;1.0;1.0;58045732.0
test/string_pyramid_5000000.in;timsort;114814.0;126859.0;228206.6;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_a_16c;223022.8;202995.8;304603.0;1.0;1.0;15001158.0
test/string_pyramid_5000000.in;timsort_parallel_a_1c;114002.2;126387.4;234291.0;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_a_20c;198199.2;209441.2;310136.0;1.0;1.0;15001494.0
test/string_pyramid_5000000.in;timsort_parallel_a_2c;182968.4;195897.2;329368.8;1.0;1.0;14999995.0
test/string_pyramid_5000000.in;timsort_parallel_a_4c;162123.4;173157.2;304627.0;1.0;1.0;15000164.0
test/string_pyramid_5000000.in;timsort_parallel_a_8c;176329.6;187623.8;294748.0;1.0;1.0;15000498.0
test/string_pyramid_5000000.in;timsort_parallel_b_16c;130962.8;122397.2;223070.6;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_b_1c;121030.8;132006.0;223508.4;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_b_20c;142699.8;123135.8;230682.4;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_b_2c;121028.2;122628.4;230488.4;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_b_4c;131354.8;123087.6;224173.4;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_parallel_b_8c;131376.8;132677.8;223737.2;1.0;1.0;9999998.0
test/string_pyramid_5000000.in;timsort_rev;120175.2;129573.2;228751.8;1.0;1.0;9999998.0
test/string_reverse_5000.in;gfx::timsort;72.8;58.6;104.8;1.0;1.0;4999.0
test/string_reverse_5000.in;it_merge_2_sort;70.4;58.0;109.0;1.0;1.0;4999.0
test/string_reverse_5000.in;it_merge_2_sort_rev;108.0;54.6;107.6;1.0;1.0;4999.0
test/string_reverse_5000.in;it_merge_3_sort;82.0;58.2;110.0;1.0;1.0;4999.0
test/string_reverse_5000.in;it_merge_4a_sort;70.0;58.0;109.0;1.0;1.0;4999.0
test/string_reverse_5000.in;it_merge_4b_sort;80.0;58.6;109.0;1.0;1.0;4999.0
test/string_reverse_5000.in;merge_2_sort;19161.8;4363.8;4679.0;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_3_sort;18593.6;4244.8;4623.4;1.0;1.0;42594.0
test/string_reverse_5000.in;merge_4a_sort;18864.0;4330.8;4628.2;1.0;1.0;37200.0
test/string_reverse_5000.in;merge_4b_sort;18278.4;3979.6;4419.8;1.0;1.0;47268.0
test/string_reverse_5000.in;merge_sort_parallel_a_16c;7041.4;3935.0;5880.0;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_a_1c;18616.2;3817.6;4190.0;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_a_20c;15592.8;5950.2;7245.8;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_a_2c;14158.4;5489.2;6207.4;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_a_4c;10354.8;4437.8;6435.0;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_a_8c;14206.6;4554.2;6465.2;1.0;1.0;37140.0
test/string_reverse_5000.in;merge_sort_parallel_b_16c;13863.2;4673.0;6304.0;1.0;1.0;21614.0
test/string_reverse_5000.in;merge_sort_parallel_b_1c;18378.0;3564.8;3797.8;1.0;1.0;21614.0
test/string_reverse_5000.in;merge_sort_parallel_b_20c;16175.4;4710.8;6271.8;1.0;1.0;21614.0
test/string_reverse_5000.in;merge_sort_parallel_b_2c;18594.6;5710.2;6173.4;1.0;1.0;21614.0
test/string_reverse_5000.in;merge_sort_parallel_b_4c;18480.0;5330.4;6336.0;1.0;1.0;21614.0
test/string_reverse_5000.in;merge_sort_parallel_b_8c;11377.8;4244.8;6510.4;1.0;1.0;21614.0
test/string_reverse_5000.in;std::sort;535.4;514.6;995.0;1.0;0.0;56034.0
test/string_reverse_5000.in;std::stable_sort;16779.2;546.0;834.2;1.0;1.0;27010.0
test/string_reverse_5000.in;timsort;94.8;58.8;111.4;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_16c;80.2;59.2;114.0;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_1c;86.8;60.0;110.0;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_20c;91.6;64.4;120.4;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_2c;85.6;60.0;118.6;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_4c;68.8;59.0;118.2;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_a_8c;67.8;59.0;115.0;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_16c;126.4;78.2;199.6;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_1c;73.8;61.8;112.2;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_20c;125.6;81.8;196.2;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_2c;97.4;63.0;195.2;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_4c;107.0;65.8;196.8;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_parallel_b_8c;119.0;70.0;194.0;1.0;1.0;4999.0
test/string_reverse_5000.in;timsort_rev;86.6;67.2;121.8;1.0;1.0;4999.0
test/string_reverse_50000.in;gfx::timsort;568.0;574.2;1049.8;1.0;1.0;49999.0
test/string_reverse_50000.in;it_merge_2_sort;567.4;558.2;1077.8;1.0;1.0;49999.0
test/string_reverse_50000.in;it_merge_2_sort_rev;698.0;577.2;1129.0;1.0;1.0;49999.0
test/string_reverse_50000.in;it_merge_3_sort;629.8;558.2;1077.2;1.0;1.0;49999.0
test/string_reverse_50000.in;it_merge_4a_sort;588.0;560.6;1078.0;1.0;1.0;49999.0
test/string_reverse_50000.in;it_merge_4b_sort;604.0;558.8;1077.4;1.0;1.0;49999.0
test/string_reverse_50000.in;merge_2_sort;57118.6;56332.2;59979.4;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_3_sort;49638.2;49641.0;54371.8;1.0;1.0;533357.0
test/string_reverse_50000.in;merge_4a_sort;35596.0;36061.4;39262.6;1.0;1.0;440096.0
test/string_reverse_50000.in;merge_4b_sort;30785.0;30859.8;36233.2;1.0;1.0;590864.0
test/string_reverse_50000.in;merge_sort_parallel_a_16c;18936.8;16628.8;16383.4;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_a_1c;47756.6;48205.4;52875.6;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_a_20c;22037.2;18054.8;17871.4;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_a_2c;33746.6;28717.2;31250.0;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_a_4c;19041.0;17897.8;19560.4;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_a_8c;18382.6;18102.6;18618.8;1.0;1.0;462192.0
test/string_reverse_50000.in;merge_sort_parallel_b_16c;17454.2;16457.0;16286.4;1.0;1.0;223750.0
test/string_reverse_50000.in;merge_sort_parallel_b_1c;44842.4;46790.8;46845.6;1.0;1.0;223750.0
test/string_reverse_50000.in;merge_sort_parallel_b_20c;19675.8;15634.8;15511.2;1.0;1.0;223750.0
test/string_reverse_50000.in;merge_sort_parallel_b_2c;30525.0;30444.6;27187.8;1.0;1.0;223750.0
test/string_reverse_50000.in;merge_sort_parallel_b_4c;18282.0;16106.4;16284.6;1.0;1.0;223750.0
test/string_reverse_50000.in;merge_sort_parallel_b_8c;17486.2;15280.0;15045.6;1.0;1.0;223750.0
test/string_reverse_50000.in;std::sort;5354.2;6285.0;12215.0;1.0;0.0;708202.0
test/string_reverse_50000.in;std::stable_sort;5346.4;6052.8;9425.6;1.0;1.0;356520.0
test/string_reverse_50000.in;timsort;551.8;570.8;1096.4;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_a_16c;1813.6;1758.6;2309.8;1.0;1.0;102154.0
test/string_reverse_50000.in;timsort_parallel_a_1c;576.6;572.8;1096.4;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_a_20c;2096.8;1784.6;2315.2;1.0;1.0;102154.0
test/string_reverse_50000.in;timsort_parallel_a_2c;1343.8;1339.0;2260.8;1.0;1.0;100202.0
test/string_reverse_50000.in;timsort_parallel_a_4c;1504.0;1396.4;2128.6;1.0;1.0;100606.0
test/string_reverse_50000.in;timsort_parallel_a_8c;1690.2;1603.6;2199.4;1.0;1.0;101406.0
test/string_reverse_50000.in;timsort_parallel_b_16c;633.8;581.2;1097.4;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_b_1c;565.6;561.4;1078.8;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_b_20c;742.0;584.8;1626.2;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_b_2c;571.2;557.8;1083.6;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_b_4c;632.8;559.2;1086.4;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_parallel_b_8c;670.8;571.4;1090.8;1.0;1.0;49999.0
test/string_reverse_50000.in;timsort_rev;637.4;605.8;1130.4;1.0;1.0;49999.0
test/string_reverse_500000.in;gfx::timsort;5464.4;6248.2;10944.6;1.0;1.0;499999.0
test/string_reverse_500000.in;it_merge_2_sort;5894.0;5851.6;10972.0;1.0;1.0;499999.0
test/string_reverse_500000.in;it_merge_2_sort_rev;5906.0;5473.6;10823.6;1.0;1.0;499999.0
test/string_reverse_500000.in;it_merge_3_sort;5943.0;5850.4;10968.6;1.0;1.0;499999.0
test/string_reverse_500000.in;it_merge_4a_sort;5950.2;5861.2;10986.0;1.0;1.0;499999.0
test/string_reverse_500000.in;it_merge_4b_sort;5915.2;5875.6;10989.8;1.0;1.0;499999.0
test/string_reverse_500000.in;merge_2_sort;722400.2;711951.4;755281.2;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_3_sort;574774.0;574427.6;628949.6;1.0;1.0;6399382.0
test/string_reverse_500000.in;merge_4a_sort;689558.0;695905.0;736356.2;1.0;1.0;5494432.0
test/string_reverse_500000.in;merge_4b_sort;634129.2;636731.4;701769.6;1.0;1.0;7253040.0
test/string_reverse_500000.in;merge_sort_parallel_a_16c;98489.0;96165.0;111183.0;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_a_1c;598946.8;603844.6;658132.6;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_a_20c;90709.8;88778.4;94404.4;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_a_2c;334074.6;336622.4;370953.8;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_a_4c;240855.0;231539.8;265079.4;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_a_8c;153679.4;160105.2;166935.6;1.0;1.0;5496784.0
test/string_reverse_500000.in;merge_sort_parallel_b_16c;82937.4;86923.0;87372.0;1.0;1.0;2311536.0
test/string_reverse_500000.in;merge_sort_parallel_b_1c;550686.6;555833.8;580427.2;1.0;1.0;2311536.0
test/string_reverse_500000.in;merge_sort_parallel_b_20c;72891.4;67386.0;64021.0;1.0;1.0;2311536.0
test/string_reverse_500000.in;merge_sort_parallel_b_2c;306473.2;308456.0;326233.6;1.0;1.0;2311536.0
test/string_reverse_500000.in;merge_sort_parallel_b_4c;210480.0;207638.0;223540.6;1.0;1.0;2311536.0
test/string_reverse_500000.in;merge_sort_parallel_b_8c;126571.4;138366.4;146063.6;1.0;1.0;2311536.0
test/string_reverse_500000.in;std::sort;63009.8;75590.4;145225.4;1.0;0.0;8565546.0
test/string_reverse_500000.in;std::stable_sort;63320.4;73747.8;116252.0;1.0;1.0;4390876.0
test/string_reverse_500000.in;timsort;5776.8;5963.2;11133.2;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_a_16c;19156.8;21018.6;23587.8;1.0;1.0;1004070.0
test/string_reverse_500000.in;timsort_parallel_a_1c;5776.0;5973.6;11144.8;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_a_20c;20314.4;19706.4;24860.0;1.0;1.0;1005160.0
test/string_reverse_500000.in;timsort_parallel_a_2c;13805.2;13701.2;23551.6;1.0;1.0;1000274.0
test/string_reverse_500000.in;timsort_parallel_a_4c;14986.6;14016.8;21597.4;1.0;1.0;1000822.0
test/string_reverse_500000.in;timsort_parallel_a_8c;16370.8;15744.0;21650.2;1.0;1.0;1001910.0
test/string_reverse_500000.in;timsort_parallel_b_16c;9574.8;5960.6;11061.4;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_b_1c;5963.6;5862.8;10975.2;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_b_20c;9608.4;6012.2;11123.4;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_b_2c;5960.6;5919.6;11037.0;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_b_4c;6021.4;5929.8;11057.4;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_parallel_b_8c;6014.2;5968.4;11079.0;1.0;1.0;499999.0
test/string_reverse_500000.in;timsort_rev;5976.2;5999.4;11205.2;1.0;1.0;499999.0
test/string_reverse_5000000.in;gfx::timsort;63129.2;71809.6;118757.8;1.0;1.0;4999999.0
test/string_reverse_5000000.in;it_merge_2_sort;65290.2;65525.4;116727.4;1.0;1.0;4999999.0
test/string_reverse_5000000.in;it_merge_2_sort_rev;64430.0;63445.6;116313.2;1.0;1.0;4999999.0
test/string_reverse_5000000.in;it_merge_3_sort;65290.6;65595.0;116886.2;1.0;1.0;4999999.0
test/string_reverse_5000000.in;it_merge_4a_sort;65240.2;65504.0;116783.4;1.0;1.0;4999999.0
test/string_reverse_5000000.in;it_merge_4b_sort;65303.4;69227.6;116902.8;1.0;1.0;4999999.0
test/string_reverse_5000000.in;merge_2_sort;6000819.0;5881086.4;6343372.8;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_3_sort;6648479.0;6663339.0;7251936.2;1.0;1.0;74589384.0
test/string_reverse_5000000.in;merge_4a_sort;5551914.8;5641145.2;6084421.0;1.0;1.0;61916672.0
test/string_reverse_5000000.in;merge_4b_sort;4880209.4;4920255.8;5672905.2;1.0;1.0;84438240.0
test/string_reverse_5000000.in;merge_sort_parallel_a_16c;641302.6;674190.4;738314.4;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_a_1c;4357959.6;4422647.0;5022130.8;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_a_20c;572356.6;557630.4;641030.6;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_a_2c;2371221.2;2396438.6;2674050.0;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_a_4c;1809181.6;1731596.6;2002171.6;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_a_8c;1034687.6;1044590.8;1196523.4;1.0;1.0;61913344.0
test/string_reverse_5000000.in;merge_sort_parallel_b_16c;505587.0;510046.4;510301.4;1.0;1.0;21447498.0
test/string_reverse_5000000.in;merge_sort_parallel_b_1c;3746618.4;3794794.2;4013630.2;1.0;1.0;21447498.0
test/string_reverse_5000000.in;merge_sort_parallel_b_20c;425726.0;457851.6;433909.2;1.0;1.0;21447498.0
test/string_reverse_5000000.in;merge_sort_parallel_b_2c;1969907.2;1993958.6;2208448.8;1.0;1.0;21447498.0
test/string_reverse_5000000.in;merge_sort_parallel_b_4c;1445208.0;1380935.2;1546576.2;1.0;1.0;21447498.0
test/string_reverse_5000000.in;merge_sort_parallel_b_8c;858554.6;886811.8;915784.0;1.0;1.0;21447498.0
test/string_reverse_5000000.in;std::sort;788092.0;945443.4;1797293.8;1.0;0.0;106048586.0
test/string_reverse_5000000.in;std::stable_sort;980733.6;1103424.2;1576482.0;1.0;1.0;51907596.0
test/string_reverse_5000000.in;timsort;63554.4;65978.6;117753.0;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_a_16c;245245.0;254520.6;295913.6;1.0;1.0;10002525.0
test/string_reverse_5000000.in;timsort_parallel_a_1c;63404.2;65840.4;117600.6;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_a_20c;259184.4;259704.0;310450.2;1.0;1.0;10003203.0
test/string_reverse_5000000.in;timsort_parallel_a_2c;183280.8;151511.8;257678.6;1.0;1.0;10000171.0
test/string_reverse_5000000.in;timsort_parallel_a_4c;175211.2;207649.6;249475.0;1.0;1.0;10000513.0
test/string_reverse_5000000.in;timsort_parallel_a_8c;209538.2;209595.6;265473.2;1.0;1.0;10001189.0
test/string_reverse_5000000.in;timsort_parallel_b_16c;71090.6;65329.2;116510.8;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_b_1c;65031.2;65319.4;116564.0;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_b_20c;85362.0;66917.8;124503.2;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_b_2c;64898.4;65185.2;116332.6;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_b_4c;65270.0;65540.2;117290.6;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_parallel_b_8c;64754.6;65148.6;116306.2;1.0;1.0;4999999.0
test/string_reverse_5000000.in;timsort_rev;64296.2;66133.0;117971.4;1.0;1.0;4999999.0
test/string_rng_5000.in;gfx::timsort;17491.8;1584.4;2266.2;1.0;1.0;55139.0
test/string_rng_5000.in;it_merge_2_sort;18961.4;4810.4;5389.8;1.0;1.0;54897.0
test/string_rng_5000.in;it_merge_2_sort_rev;16256.0;1865.6;2441.0;1.0;1.0;54926.0
test/string_rng_5000.in;it_merge_3_sort;19195.0;4851.0;5542.8;1.0;1.0;66105.0
test/string_rng_5000.in;it_merge_4a_sort;19240.8;4877.2;5463.6;1.0;1.0;54897.0
test/string_rng_5000.in;it_merge_4b_sort;18932.4;4832.8;5545.6;1.0;1.0;69621.0
test/string_rng_5000.in;merge_2_sort;20444.6;3762.6;4343.6;1.0;1.0;54834.0
test/string_rng_5000.in;merge_3_sort;20030.6;3589.4;4268.4;1.0;1.0;64983.0
test/string_rng_5000.in;merge_4a_sort;19229.6;3447.0;4010.4;1.0;1.0;54895.0
test/string_rng_5000.in;merge_4b_sort;17591.2;3235.6;3992.4;1.0;1.0;74414.0
test/string_rng_5000.in;merge_sort_parallel_a_16c;5169.4;2894.0;5949.8;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_a_1c;19816.4;3103.4;3740.6;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_a_20c;8318.6;4850.6;6570.6;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_a_2c;12762.8;4073.4;5756.6;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_a_4c;5143.2;2879.0;5444.4;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_a_8c;12939.0;3683.0;5724.2;1.0;1.0;54834.0
test/string_rng_5000.in;merge_sort_parallel_b_16c;4914.0;2810.0;5759.6;1.0;1.0;54932.0
test/string_rng_5000.in;merge_sort_parallel_b_1c;19983.2;2955.0;3594.4;1.0;1.0;54932.0
test/string_rng_5000.in;merge_sort_parallel_b_20c;7566.0;3343.2;5569.2;1.0;1.0;54932.0
test/string_rng_5000.in;merge_sort_parallel_b_2c;12709.8;3888.0;5561.0;1.0;1.0;54932.0
test/string_rng_5000.in;merge_sort_parallel_b_4c;4943.8;2739.8;5738.6;1.0;1.0;54932.0
test/string_rng_5000.in;merge_sort_parallel_b_8c;15982.8;4284.0;5476.2;1.0;1.0;54932.0
